lap_number,elapsed_time,pos_x,pos_z,speed,gear,rpm,throttle,brake,fuel,tyre_pressure_fl,tyre_pressure_fr,tyre_pressure_rl,tyre_pressure_rr,tyre_temp_fl,tyre_temp_fr,tyre_temp_rl,tyre_temp_rr
0,0.0005035400390625,0.0,0.0,0.0008745659724809229,4,0,0.0,0.0,29.626220703125,14.817760467529297,14.819215774536133,14.864455223083496,14.849979400634766,12.361001014709473,12.370096206665039,12.65284538269043,12.562373161315918
0,0.018537282943725586,0.0,0.0,0.001348750782199204,4,1,0.0,0.0,29.626220703125,14.817758560180664,14.819212913513184,14.864442825317383,14.849973678588867,12.360989570617676,12.370079040527344,12.652765274047852,12.562333106994629
0,0.03747749328613281,0.0,0.0,0.0025873531121760607,4,0,0.0,0.0,29.626220703125,14.817756652832031,14.819210052490234,14.864429473876953,14.849967002868652,12.360978126525879,12.370061874389648,12.652685165405273,12.56229305267334
0,0.05496525764465332,0.0,0.0,0.002147155813872814,4,0,0.0,0.0,29.626220703125,14.817754745483398,14.819207191467285,14.86441707611084,14.849960327148438,12.360966682434082,12.370044708251953,12.652605056762695,12.56225299835205
0,0.07245373725891113,0.0,0.0,0.001007343060337007,4,1,0.0,0.0,29.626220703125,14.817752838134766,14.819204330444336,14.86440372467041,14.849954605102539,12.360955238342285,12.370027542114258,12.652524948120117,12.562212944030762
0,0.09031295776367188,0.0,0.0,0.002056754194200039,4,1,0.0,0.0,29.626220703125,14.817750930786133,14.819201469421387,14.864391326904297,14.849947929382324,12.360943794250488,12.370010375976562,12.652444839477539,12.562172889709473
0,0.10920929908752441,0.0,0.0,0.0023467072751373053,4,0,0.0,0.0,29.626220703125,14.8177490234375,14.819198608398438,14.864377975463867,14.84994125366211,12.360932350158691,12.369993209838867,12.652364730834961,12.562132835388184
0,0.1267712116241455,0.0,0.0,0.0010766354389488697,4,0,0.0,0.0,29.626220703125,14.817747116088867,14.819196701049805,14.864365577697754,14.849934577941895,12.360920906066895,12.369976043701172,12.652284622192383,12.562092781066895
0,0.14430904388427734,0.0,0.0,0.002036666963249445,4,1,0.0,0.0,29.626220703125,14.817745208740234,14.819192886352539,14.86435317993164,14.84992790222168,12.360909461975098,12.369958877563477,12.652204513549805,12.562052726745605
0,0.162445068359375,0.0,0.0,0.0022352675441652536,4,1,0.0,0.0,29.626220703125,14.817743301391602,14.819190979003906,14.864339828491211,14.849922180175781,12.3608980178833,12.369941711425781,12.652124404907227,12.562012672424316
0,0.18008995056152344,0.0,0.0,0.0014688253868371248,4,0,0.0,0.0,29.626220703125,14.817742347717285,14.819188117980957,14.86432933807373,14.849916458129883,12.360888481140137,12.369927406311035,12.652057647705078,12.561979293823242
0,0.1975414752960205,0.0,0.0,0.0020509096793830395,4,1,0.0,0.0,29.626220703125,14.817740440368652,14.819185256958008,14.864316940307617,14.849910736083984,12.36087703704834,12.36991024017334,12.6519775390625,12.561939239501953
0,0.21468138694763184,0.0,0.0,0.0011147158220410347,4,0,0.0,0.0,29.626220703125,14.81773853302002,14.819183349609375,14.864303588867188,14.84990406036377,12.360865592956543,12.369893074035645,12.651897430419922,12.561899185180664
0,0.24304986000061035,0.0,0.0,0.0007726209005340934,4,0,0.0,0.0,29.626220703125,14.81773567199707,14.819178581237793,14.86428451538086,14.849894523620605,12.360848426818848,12.369867324829102,12.651777267456055,12.56183910369873
0,0.26049304008483887,0.0,0.0,0.001279895193874836,4,1,0.0,0.0,29.626220703125,14.817733764648438,14.819175720214844,14.86427116394043,14.84988784790039,12.36083698272705,12.369850158691406,12.651697158813477,12.561799049377441
0,0.2782268524169922,0.0,0.0,0.00041954079642891884,4,0,0.0,0.0,29.626220703125,14.817731857299805,14.819173812866211,14.864258766174316,14.849881172180176,12.360825538635254,12.369832992553711,12.651617050170898,12.561758995056152
0,0.29867005348205566,0.0,0.0,0.0015913547249510884,4,1,0.0,0.0,29.626220703125,14.817729949951172,14.819169998168945,14.864243507385254,14.849874496459961,12.360812187194824,12.369812965393066,12.65152359008789,12.561712265014648
0,0.3190774917602539,0.0,0.0,0.0008864042465575039,4,1,0.0,0.0,29.626220703125,14.817728042602539,14.819167137145996,14.864229202270508,14.84986686706543,12.360798835754395,12.369792938232422,12.651430130004883,12.561665534973145
0,0.33646368980407715,0.0,0.0,0.0023563045542687178,4,0,0.0,0.0,29.626220703125,14.817726135253906,14.819164276123047,14.864215850830078,14.849860191345215,12.360787391662598,12.369775772094727,12.651350021362305,12.561625480651855
0,0.3585536479949951,0.0,0.0,0.002568538300693035,4,1,0.0,0.0,29.626220703125,14.817724227905273,14.819160461425781,14.864200592041016,14.849852561950684,12.360774040222168,12.369755744934082,12.651256561279297,12.561578750610352
0,0.3781130313873291,0.0,0.0,0.0015580531908199191,4,1,0.0,0.0,29.626220703125,14.81772232055664,14.819157600402832,14.86418628692627,14.849844932556152,12.360760688781738,12.369735717773438,12.651163101196289,12.561532020568848
0,0.3961210250854492,0.0,0.0,0.0023737961892038584,4,0,0.0,0.0,29.626220703125,14.817720413208008,14.819154739379883,14.864173889160156,14.849838256835938,12.360749244689941,12.369718551635742,12.651082992553711,12.561491966247559
0,0.421048641204834,0.0,0.0,0.0015726416604593396,4,0,0.0,0.0,29.626220703125,14.817717552185059,14.819150924682617,14.864156723022461,14.849830627441406,12.360733985900879,12.369695663452148,12.650976181030273,12.56143856048584
0,0.4431607723236084,0.0,0.0,0.0005777335027232766,4,1,0.0,0.0,29.626220703125,14.817715644836426,14.819148063659668,14.864141464233398,14.849822998046875,12.36072063446045,12.369675636291504,12.650882720947266,12.561391830444336
0,0.463085412979126,0.0,0.0,0.0019354980904608965,4,1,0.0,0.0,29.626220703125,14.817712783813477,14.819145202636719,14.864126205444336,14.849815368652344,12.36070728302002,12.36965560913086,12.650789260864258,12.561345100402832
0,0.4844379425048828,0.0,0.0,0.0005393514293245971,4,0,0.0,0.0,29.626220703125,14.817710876464844,14.819141387939453,14.864110946655273,14.849807739257812,12.36069393157959,12.369635581970215,12.65069580078125,12.561298370361328
0,0.501945972442627,0.0,0.0,0.0006888025673106313,4,1,0.0,0.0,29.626220703125,14.817708969116211,14.81913948059082,14.86409854888916,14.849801063537598,12.360682487487793,12.36961841583252,12.650615692138672,12.561258316040039
0,0.5211255550384521,0.0,0.0,0.0029062225949019194,4,1,0.0,0.0,29.626220703125,14.817707061767578,14.819135665893555,14.864086151123047,14.849794387817383,12.360671043395996,12.369601249694824,12.650535583496094,12.56121826171875
0,0.5431091785430908,0.0,0.0,0.001718301442451775,4,0,0.0,0.0,29.626220703125,14.817705154418945,14.819132804870605,14.864070892333984,14.849787712097168,12.360657691955566,12.36958122253418,12.650442123413086,12.561171531677246
0,0.5620903968811035,0.0,0.0,0.0005064433789812028,4,0,0.0,0.0,29.626220703125,14.817703247070312,14.819129943847656,14.864055633544922,14.849780082702637,12.360644340515137,12.369561195373535,12.650348663330078,12.561124801635742
0,0.5794050693511963,0.0,0.0,0.0004069218412041664,4,0,0.0,0.0,29.626220703125,14.81770133972168,14.819127082824707,14.864043235778809,14.849773406982422,12.36063289642334,12.36954402923584,12.6502685546875,12.561084747314453
0,0.5970263481140137,0.0,0.0,0.001644099596887827,4,0,0.0,0.0,29.626220703125,14.817699432373047,14.819124221801758,14.864032745361328,14.849767684936523,12.360623359680176,12.369529724121094,12.650201797485352,12.561051368713379
0,0.6161491870880127,0.0,0.0,0.0019921250641345978,4,0,0.0,0.0,29.626220703125,14.817697525024414,14.819121360778809,14.864017486572266,14.849761009216309,12.360610008239746,12.36950969696045,12.650108337402344,12.561004638671875
0,0.6351487636566162,0.0,0.0,0.0005324739613570273,4,1,0.0,0.0,29.626220703125,14.817695617675781,14.81911849975586,14.864004135131836,14.849754333496094,12.36059856414795,12.369492530822754,12.650028228759766,12.560964584350586
0,0.6524076461791992,0.0,0.0,0.0016207130393013358,4,0,0.0,0.0,29.626220703125,14.817693710327148,14.819116592407227,14.863991737365723,14.849747657775879,12.360587120056152,12.369475364685059,12.649948120117188,12.560924530029297
0,0.6700005531311035,0.0,0.0,0.0017246513161808252,4,0,0.0,0.0,29.626220703125,14.817691802978516,14.819112777709961,14.86397933959961,14.849740982055664,12.360575675964355,12.369458198547363,12.64986801147461,12.560884475708008
0,0.6892831325531006,0.0,0.0,0.0015391885535791516,4,0,0.0,0.0,29.626220703125,14.817689895629883,14.819110870361328,14.86396598815918,14.849735260009766,12.360564231872559,12.369441032409668,12.649787902832031,12.560844421386719
0,0.7066938877105713,0.0,0.0,0.002096224809065461,4,1,0.0,0.0,29.626220703125,14.81768798828125,14.819108009338379,14.863953590393066,14.84972858428955,12.360552787780762,12.369423866271973,12.649707794189453,12.56080436706543
0,0.7249722480773926,0.0,0.0,0.0021217255853116512,4,0,0.0,0.0,29.626220703125,14.817686080932617,14.81910514831543,14.863940238952637,14.849721908569336,12.360541343688965,12.369406700134277,12.649627685546875,12.56076431274414
0,0.7466335296630859,0.0,0.0,0.001890165382064879,4,0,0.0,0.0,29.626220703125,14.817684173583984,14.819101333618164,14.86392593383789,14.849714279174805,12.360527992248535,12.369386672973633,12.649534225463867,12.560717582702637
0,0.7648999691009521,0.0,0.0,0.0026043273974210024,4,1,0.0,0.0,29.626220703125,14.817682266235352,14.819099426269531,14.863912582397461,14.849708557128906,12.360516548156738,12.369369506835938,12.649454116821289,12.560677528381348
0,0.7831215858459473,0.0,0.0,0.002382628619670868,4,0,0.0,0.0,29.626220703125,14.817680358886719,14.819095611572266,14.863897323608398,14.849700927734375,12.360503196716309,12.369349479675293,12.649360656738281,12.560630798339844
0,0.8008768558502197,0.0,0.0,0.0006990272086113691,4,0,0.0,0.0,29.626220703125,14.817678451538086,14.819093704223633,14.863884925842285,14.84969425201416,12.360491752624512,12.369332313537598,12.649280548095703,12.560590744018555
